Year,TD118a,TD118b,TD067a,TD067b,TD122a,TD122b,TD134a,TD134b,TD135a,TD135b,TD110a,TD110b,TD125a,TD125b,TD161a,TD161b,TD160a,TD160b,TD168a,TD168b,TD100a,TD100b,TD058a,TD058b,TD230a,TD230b,TD092a,TD092b,TD155a,TD155b,TD158a,TD158b,TD109a,TD109b,TD036a,TD036b,TD069a,TD069b,TD237a,TD237b,TD077a,TD077b,TD045a,TD045b,TD057a,TD057b,TD238a,TD238b,TD176a,TD176b,TD172a,TD172b,TD166a,TD166b,TD088a,TD088b,TNR41a,TNR41b,TNR51a,TNR51b,TNR37a,TNR37b,TD035a,TD035b,TD053a,TD053b,TD070a,TD070b,TD81a,TD81b,TD039a,TD039b,TD028a,TD028b,TD048a,TD048b,TD049a,TD049b,TD052a,TD052b,TD054a,TD054b,TNR33a,TNR33b,TD012a,TD012b,TD066a,TD066b,TD034a,TD034b,TD056a,TD056b,TNR21a,TNR21b,TNR42a,TNR42b,TNR39a,TNR39b,TD047a,TD047b,TD079a,TD079b,TD144a,TD144b,TD031a,TD031b,TNR20a,TNR20b,TNR45a,TNR45b,TNR43a,TNR43b,TNR49a,TNR49b,TD030a,TD030b,TD029a,TD029b,TD023a,TD023b,TD167a,TD167b,TN001a,TN001b  ,TN002a  ,TN002b  ,TN003a  ,TN003b  ,TN004a  ,TN004b  ,TN005a  ,TN005b  ,TN006a  ,TN006b  ,TN007a  ,TN007b  ,TN008a  ,TN008b  ,TN009a  ,TN009b  ,TN011a  ,TN011b  ,TN012a  ,TN012b  ,TN013a  ,TN013b  ,TN014a  ,TN014b  ,TN015a  ,TN015b  ,TN016a  ,TN016b  ,TN017a  ,TN017b  ,TN018a  ,TN018b  ,TN019a  ,TN019b  ,TN020a  ,TN020b  ,TN021a  ,TN021b  ,TN022a  ,TN022b  ,TN023a  ,TN023b  ,TN024a  ,TN024b  ,TN025a  ,TN025b  ,TN026a  ,TN026b  ,TN027a  ,TN027b  ,TN028a  ,TN028b  ,TN029a  ,TN029b  ,TN030a  ,TN030b  ,TN031a  ,TN031b  ,TN032a  ,TN032b  ,TN033a  ,TN033b  ,TD185a,TD185b,TD177a,TD177b,TD179b,TD179c,TD180a,TD180b,TD175a,TD175b,TD064a,TD064b,TD146a,TD146b,TD117a,TD117b,TD150a,TD150b,TD147a,TD147b,TD095a,TD095b,TD090a,TD090b,TD091a,TD091b,TD013a,TD013b,TD037a,TD037b,TNR05a,TNR05b,TD061a,TD061b,TD107a,TD107b,TD105a,TD105b,TD131a,TD131b,TD136a,TD136b,TD123a,TD123b,TNR14a,TNR14b,TD163a,TD163b,TD075a,TD075b,TD076a,TD076b,TD040a,TD040b,TD063a,TD063b,TD085a,TD085b,TD051a,TD051b,TD078a,TD078b,TD043a,TD043b,TD042a,TD042b,TNR55a,TNR55b,TD074a,TD074b,TNR61b,TNR61d,TD149a,TD149b,TD165a,TD165b,TD087a,TD087b,TD060a,TD060b,TD062a,TD062b,TD044a,TD044b,TD041a,TD041b,TD082a,TD082b,TD083a,TD083b,TD171a,TD171b,TD169a,TD169b,TD103a,TD103b,TD189a,TD189b,TD201a,TD201b
980,,,,,,,,,,,,,,,,,,,,,55.793,54.777,65.525,66.256,45.203,37.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,,,,,,,,53.464,57.526,51.05,51.034,51.539,45.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,46.147,43.313,62.357,63.929,35.297,29.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,,,,35.068,34.129,46.409,45.614,34.886,30.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,34.898,38.059,32.608,31.515,30.948,26.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,,,33.663,33.467,28.808,28.03,30.267,28.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,,,,31.903,35.763,33.468,33.776,29.969,26.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,,,,27.693,27.867,28.09,26.895,18.01,23.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,,,22.866,18.409,19.882,20.149,17.937,17.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,,,22.442,33.403,31.116,30.502,27.01,24.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,,,,,,,,,,,,,,,,,,,38.233,33.555,37.184,38.546,30.864,31.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,16.771,13.056,,,13.398,13.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,,,,,,,,,,37.013,36.984,,,30.78,24.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,32.873,43.041,,,26.101,28.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,,,,,,33.765,30.588,,,15.868,20.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,,,,,,27.046,23.252,,,17.728,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,,19.307,25.81,,,17.003,17.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,,,,,,,,,,34.699,32.356,,,14.348,19.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,,,,,,,,,,40.526,35.272,,,16.823,22.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,,,,,,,,,,,,,,,,,,,,24.689,25.427,,,8.981,13.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.495,331.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,95.425,84.618,,,56.633,53.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.739,559.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,,61.672,61.597,,,45.547,40.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.116,506.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.788,447.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,,62.578,59.763,,,53.374,40.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.516,491.238,,,,,490.873,487.335,423.701,436.438,,,,483.278,538.247,515.361,,,594.495,585.672,,,258.337,262.48,319.201,340.903,,,,,,,,,,,,,392.709,394.941,,,520.512,519.465,,,604.318,605.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,,,59.99,70.011,,,59.94,41.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.332,298.247,428.264,420.653,,,513.606,506.301,352.101,352.052,369.161,379.415,,343.583,401.311,407.84,,,375.1,370.267,317.331,323.714,381.979,366.029,429.192,424.687,,,,,,,,,225.206,211.638,346.601,350.039,238.564,242.187,629.3690612,628.7250496,388.328,394.143,,,469.783,463.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,,,34.561,40.607,,,32.976,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.871,195.84,241.201,228.095,,,454.074,453.033,328.541,327.449,454.892,453.174,306.556,304.515,360.66,351.181,377.627,371.904,425.509,414.88,266.778,262.182,349.623,347.409,486.33,478.34,,,608.741,622.335,,,334.973,331.282,326.692,314.111,208.16,221.741,190.433,190.435,522.5771954,533.6375609,305.545,290.198,,,372.275,365.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,,41.103,31.853,,,47.771,22.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.38,280.185,322.201,310.345,,,480.222,481.897,361.726,361.19,502.706,524.051,384.311,394.254,408.455,406.322,436.622,455.393,464.419,458.631,371.238,363.629,408.07,402.328,382.019,405.561,,,599.395,589.393,,,387.46,398.11,422.486,365.32,253.161,245.498,176.056,176.165,500.398955,504.6537095,320.173,317.512,,,405.253,405.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,,,52.705,56.401,,,44.697,31.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.926,385.648,365.521,364.17,,,509.421,505.638,357.855,358.101,551.462,540.371,464.351,484.45,495.892,490.314,430.791,438.847,486.157,469.074,420.077,416.485,393.714,394.208,421.449,414.922,,,660.079,670.938,,,396.597,386.957,423.96,337.581,242.579,252.492,197.529,199.214,487.703608,486.6546532,325.773,315.446,,,405.543,370.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,,,65.174,63.539,,,49.539,31.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.804,313.836,288.868,302.082,,,409.344,416.624,321.53,320.254,470.709,524.697,395.876,409.061,439.755,436.911,385.338,385.746,414,398.335,360.226,342.594,371.469,360.272,379.981,371.853,,,540.459,546.532,,,345.176,334.341,314.928,230.291,190.49,204.02,165.366,168.225,446.5196569,456.3998888,247.901,255.023,,,312.967,337.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,,65.296,59.317,,,56.433,32.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.928,247.127,246.059,257.815,,170.966,312.865,306.926,241.178,235.561,370.006,430.288,296.18,314.004,296.15,302.772,261.652,272.014,293.287,272.098,251.873,249.058,206.079,205.481,216.421,214.131,,,400.887,413.448,,,283.551,269.578,196.826,159.933,134.595,145.346,121.827,127.217,305.8684626,309.0951749,174.379,171.06,,,236.444,237.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,26.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.099,178.805,148.239,169.738,,100.3,158.89,161.529,197.507,195.323,278.035,284.607,186.824,194.931,201.562,201.837,120.209,115.683,183.922,176.023,157.05,160.228,135.232,140.58,142.856,143.123,,,269.651,268.565,,,212.539,201.573,137.183,114.571,84.178,84.882,74.407,78.688,230.9040804,237.7120678,113.826,116.8,,,177.329,179.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,,,,,,,29.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.834,220.949,219.09,256.139,,131.818,190.896,191.713,202.216,203.041,310.706,304.899,245.421,253.016,222.414,221.541,167.269,175.412,206.218,196.187,190.775,188.397,204.34,203.957,204.76,202.698,,,320.218,328.056,,,211.566,204.042,152.395,139.972,120.665,116.185,96.489,96.686,252.4573206,258.1322277,161.075,158.443,,,188.457,185.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.048,237.078,269.646,296.063,,155.193,214.909,213.849,168.294,169.09,316.074,314.784,252.752,257.635,208.139,210.072,204.518,202.227,216.153,207.139,211.066,208.452,231.129,235.712,232.462,236.748,,,406.743,400.897,,,223.551,218.113,172.788,149.264,137.012,144.904,101.243,111.643,260.6788066,257.8080831,140.326,138.991,,,140.053,140.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.912,193.474,304.258,325.235,,113.588,262.178,263.259,221.481,219.772,298.131,294.586,254.618,264.697,193.403,195.999,275.119,274.719,204.328,197.78,213.854,214.917,190.34,221.229,204.691,206.918,,,446.338,449.028,,,233.946,220.55,150.465,140.405,147.586,155.622,121.857,122.19,220.3527456,225.0794584,150.457,156.121,,,175.347,173.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.164,160.453,210.941,233.438,,103.877,234.66,232.975,210.42,210.39,240.488,239.344,188.552,186.298,105.554,103.668,223.101,220.15,150.733,145.31,160.853,160.702,143.539,175.504,161.042,175.405,,,328.548,332.143,,,194.533,181.166,130.459,110.139,99.513,92.686,104.959,108.892,132.842256,130.1478633,137.778,134.795,,,169.915,172.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.137,80.917,172.393,200.265,,87.018,197.629,203.794,171.319,173.374,182.807,176.746,155.046,155.957,87.797,89.473,191.707,193.19,114.007,111.918,127.629,128.312,105.873,114.702,109.291,122.563,,,255.026,255.8,519.62,530.058,150.591,146.223,122.439,115.976,75.353,78.261,85.893,80.025,118.6445319,121.5223847,99.103,101.344,,,141.599,139.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
